runid,dataset,alg,lambd,eta,M,K,T,local_batch,seed,record_intvl,final_loss,best_loss
0603T142148Z_qgwyX4,a9a,0,0.0001,0.5,16,128,4096,1,1,512,0.4209134741388743,0.37963147271380376
0603T142749Z_u7tGuF,a9a,3,0.0001,0.001,256,4,4096,1,1,512,0.8744728294157947,0.8744728294157947
0603T142356Z_CF4JZw,a9a,1,0.0001,5.0,512,512,4096,1,1,512,3.021413188274228,1.1022458525837748
0603T142844Z_0Dqjby,a9a,3,0.0001,0.0005,1024,512,4096,1,1,512,1.100596701021883,1.100596701021883
0603T142842Z_taozzr,a9a,3,0.0001,0.01,8,512,4096,1,1,512,1.071111452471582,1.071111452471582
0603T141542Z_BdBzKo,a9a,-1,0.0001,0.002,1,32,4096,1,1,512,2.0889218432055183,0.8961070495990072
0603T142343Z_hZfM0k,a9a,1,0.0001,0.1,1,32,4096,1,1,512,1.7402199876522957,0.802908030725899
0603T142126Z_Sk3AK7,a9a,0,0.0001,0.0002,512,64,4096,1,1,512,0.8995509153119738,0.8995509153119738
0603T142901Z_kGHn2D,a9a,4,0.0001,1.0,64,256,4096,1,1,512,0.4359032998571764,0.41918081607399854
0603T142635Z_gYO4dQ,a9a,2,0.0001,0.001,16,32,4096,1,1,512,0.4655147012860864,0.4497365499998696
0603T142839Z_ZSQpQu,a9a,4,0.0001,0.1,8,64,4096,1,1,512,0.5130369233148397,0.4480835923406516
0603T142050Z_sqQ08q,a9a,0,0.0001,0.05,1024,16,4096,1,1,512,0.34280750721824604,0.34280750721824604
0603T142036Z_1Gjlpp,a9a,0,0.0001,0.5,1024,1,4096,1,1,512,0.32685750047316403,0.32685750047316403
0603T152334Z_ZEH9HO,a9a,-1,0.0001,0.1,2048,512,4096,1,1,512,6.92683591933829,1.1022458525837793
0603T141641Z_BXCqCY,a9a,-1,0.0001,5.0,64,64,4096,1,1,512,24.560919717355766,1.102245852583771
0603T142847Z_Z2bo91,a9a,3,0.0001,2.0,2,1,4096,1,1,512,1.602596069763897,0.8341532266236011
0603T142648Z_Ag7wnv,a9a,2,0.0001,0.002,512,128,4096,1,1,512,0.42960003537486224,0.42960003537486224
0603T142137Z_xK55xu,a9a,0,0.0001,0.02,128,64,4096,1,1,512,0.3767833879714235,0.3767833879714235
0603T142744Z_lJoGiJ,a9a,3,0.0001,0.05,64,2,4096,1,1,512,0.3642766400373991,0.3642766400373991
0603T142037Z_XkAa95,a9a,0,0.0001,0.2,16,2,4096,1,1,512,0.33478492299270496,0.3318983003992318
0603T142848Z_dZDMOc,a9a,4,0.0001,2.0,32,16,4096,1,1,512,0.33873715085827977,0.33873715085827977
0603T141557Z_7t2E6a,a9a,-1,0.0001,0.02,2,32,4096,1,1,512,3.046910787578893,1.1022458525837715
0603T161420Z_Hm8wMf,a9a,1,0.0001,0.1,8192,32,4096,1,1,512,0.3254007021296316,0.3254007021296316
0603T142639Z_B1t1Vi,a9a,2,0.0001,0.001,64,1,4096,1,1,512,0.44081585790902905,0.44081585790902905
0603T142552Z_7ggvYp,a9a,2,0.0001,0.01,1,8,4096,1,1,512,0.676443131883927,0.4772177147707041
0603T142832Z_LW3R1p,a9a,3,0.0001,0.5,2,64,4096,1,1,512,0.4619323598372288,0.4619323598372288
0603T142410Z_RHI6Me,a9a,1,0.0001,2.0,512,256,4096,1,1,512,1.216337522909289,1.1022458525837748
0603T142839Z_CTARik,a9a,4,0.0001,1.0,1,2,4096,1,1,512,21.816502877631184,1.1022458525837715
0603T142802Z_972BMW,a9a,2,0.0001,0.2,128,128,4096,1,1,512,0.33258235686886656,0.3317549721889829
0603T142129Z_JVC9ai,a9a,0,0.0001,0.05,16,32,4096,1,1,512,0.3436055799303319,0.3436055799303319
0603T141530Z_aFNsDF,a9a,-1,0.0001,0.001,1,8,4096,1,1,512,2.931058295519572,0.6843451371865269
0603T142807Z_g2nYiG,a9a,3,0.0001,1.0,4,32,4096,1,1,512,0.3564424280780786,0.3564424280780786
0603T142841Z_3DN2gd,a9a,4,0.0001,0.02,8,64,4096,1,1,512,0.5255399197161997,0.5255399197161997
0603T142144Z_5CDCrt,a9a,1,0.0001,0.0005,1,8,4096,1,1,512,0.7790730013684027,0.5820450342755561
0603T163743Z_6OsRRd,a9a,3,0.0001,0.0005,2048,16,4096,1,1,512,1.053856638360276,1.053856638360276
0603T142540Z_17tAfK,a9a,2,0.0001,0.02,8,1,4096,1,1,512,0.4521169489082606,0.4233246409647209
0603T142759Z_Iq2Wu3,a9a,3,0.0001,0.02,512,256,4096,1,1,512,0.9953588735823156,0.9953588735823156
0603T165838Z_xMl7Hv,a9a,4,0.0001,0.1,4096,16,4096,1,1,512,0.3822109943010717,0.3822109943010717
0603T142621Z_YiISSH,a9a,2,0.0001,0.01,32,512,4096,1,1,512,0.3757096193107584,0.3757096193107584
0603T142849Z_hN4TpE,a9a,4,0.0001,0.002,1,256,4096,1,1,512,1.0058095704169492,1.0058095704169492
0603T142715Z_SY49Dl,a9a,3,0.0001,0.1,64,2,4096,1,1,512,0.3425684071775141,0.3425684071775141
0603T142138Z_GjCVnp,a9a,0,0.0001,0.2,128,128,4096,1,1,512,0.33429728279723897,0.3329694421003556
0603T142646Z_N5mN89,a9a,2,0.0001,0.0001,4,16,4096,1,1,512,0.5471041013671746,0.5471041013671746
0603T164954Z_pKQNXF,a9a,3,0.0001,2.0,2048,1,4096,1,1,512,0.3250612429738688,0.3250612429738688
0603T142433Z_JKkZgQ,a9a,2,0.0001,0.2,512,2,4096,1,1,512,0.3261548000996912,0.32558497036066997
0603T155644Z_eN3Eya,a9a,1,0.0001,0.0001,8192,128,4096,1,1,512,0.8407884140702524,0.7883116818221518
0603T164657Z_1fAvU8,a9a,2,0.0001,0.0005,8192,256,4096,1,1,512,0.7274300570507682,0.7274300570507682
0603T142738Z_dTHTcy,a9a,3,0.0001,0.05,2,4,4096,1,1,512,0.4076012368334545,0.4076012368334545
0603T142213Z_Sl7xCz,a9a,1,0.0001,0.1,4,16,4096,1,1,512,0.5582281206279568,0.4830018021464732
0603T141602Z_5akLDU,a9a,-1,0.0001,0.002,256,2,4096,1,1,512,0.33235438778920084,0.33235438778920084
0603T142056Z_6zIK5Z,a9a,0,0.0001,0.1,1024,32,4096,1,1,512,0.3332428986006438,0.3332428986006438
0603T142744Z_zKWwj8,a9a,4,0.0001,0.001,4,2,4096,1,1,512,0.5953512944124909,0.5294692459673765
0603T165643Z_wIA26S,a9a,3,0.0001,0.002,2048,2,4096,1,1,512,0.7407400754897278,0.7407400754897278
0603T142051Z_xVERkV,a9a,0,0.0001,0.0001,1,32,4096,1,1,512,0.9740205396645268,0.9740205396645268
0603T142034Z_XIt3HE,a9a,0,0.0001,0.05,512,1,4096,1,1,512,0.3426190033922461,0.3426190033922461
0603T150703Z_NvW7bI,a9a,-1,0.0001,2.0,2048,16,4096,1,1,512,3.487900375655335,1.1022458525837793
0603T142653Z_tcdEjL,a9a,2,0.0001,0.5,512,512,4096,1,1,512,0.40868092030769615,0.40868092030769615
0603T142344Z_EfgQio,a9a,1,0.0001,0.0002,512,2,4096,1,1,512,0.4969296160153746,0.4843955359265088
0603T142646Z_RolYFT,a9a,2,0.0001,0.2,128,16,4096,1,1,512,0.3278905934245295,0.3278905934245295
0603T142241Z_38K3MQ,a9a,1,0.0001,0.1,1024,8,4096,1,1,512,0.32534990600311564,0.32505374183844044
0603T161409Z_24YOoE,a9a,2,0.0001,0.5,2048,2,4096,1,1,512,0.3267460090697974,0.3264675114893492
0603T152838Z_YUyROx,a9a,-1,0.0001,1.0,8192,128,4096,1,1,512,14.881700399254726,1.1022458525837064
0603T150232Z_6EVrnx,a9a,-1,0.0001,0.002,8192,1,4096,1,1,512,0.3332870299483945,0.3332870299483945
0603T142036Z_Fqlk4u,a9a,0,0.0001,0.1,1,2,4096,1,1,512,0.3960570439600592,0.3576661616917096
0603T142842Z_qPRz1N,a9a,4,0.0001,0.05,64,512,4096,1,1,512,0.7952229890037689,0.7952229890037689
0603T142714Z_WPx5bT,a9a,3,0.0001,0.0002,2,256,4096,1,1,512,1.1009482886049855,1.1009482886049855
0603T141523Z_H8aVmj,a9a,-1,0.0001,2.0,8,2,4096,1,1,512,5.3870667322623005,1.1022458525837715
0603T142827Z_qPqrmL,a9a,3,0.0001,1.0,1,16,4096,1,1,512,0.4166690134274872,0.37186336154811456
0603T142801Z_YzqRQM,a9a,4,0.0001,1.0,16,8,4096,1,1,512,0.362935867216135,0.3569066091573205
0603T163859Z_SlgDC3,a9a,3,0.0001,0.02,8192,2,4096,1,1,512,0.4373018484755717,0.4373018484755717
0603T150232Z_aSoNy4,a9a,-1,0.0001,0.1,2048,1,4096,1,1,512,0.3255513574476382,0.3253939848894086
0603T163910Z_2UFnLE,a9a,3,0.0001,0.05,8192,2,4096,1,1,512,0.3647829809027469,0.3647829809027469
0603T142508Z_TfbBtA,a9a,2,0.0001,0.0005,32,1,4096,1,1,512,0.5270073249934556,0.5152015407771343
0603T142808Z_A0K6in,a9a,3,0.0001,0.1,1,128,4096,1,1,512,0.7612671758987029,0.7612671758987029
0603T142047Z_kQKIID,a9a,0,0.0001,0.1,1024,8,4096,1,1,512,0.33294397786520324,0.33294397786520324
0603T142740Z_u92gtp,a9a,2,0.0001,0.0005,8,128,4096,1,1,512,0.6283830280201352,0.6283830280201352
0603T142125Z_R9SqmV,a9a,0,0.0001,0.2,128,4,4096,1,1,512,0.3297060542458543,0.3297060542458543
0603T163602Z_TeGb7P,a9a,2,0.0001,0.0001,4096,1,4096,1,1,512,0.6759622797041323,0.5407957770504741
0603T142814Z_E6lUbB,a9a,3,0.0001,0.02,32,256,4096,1,1,512,0.9955120291645414,0.9955120291645414
0603T142157Z_nBvhyF,a9a,0,0.0001,0.5,1024,512,4096,1,1,512,0.3939800228344664,0.3939800228344664
0603T155745Z_lCpEnU,a9a,1,0.0001,0.1,8192,2,4096,1,1,512,0.32468899225954223,0.32462859150353995
0603T142827Z_0AQI5L,a9a,3,0.0001,0.0005,1024,2,4096,1,1,512,0.8742341003483184,0.8742341003483184
0603T141804Z_AtAAnu,a9a,-1,0.0001,0.1,64,512,4096,1,1,512,7.624193602192568,1.102245852583771
0603T142052Z_ZmPHiQ,a9a,0,0.0001,0.002,256,4,4096,1,1,512,0.6640461095898071,0.6640461095898071
0603T142441Z_p71pOM,a9a,1,0.0001,0.02,64,128,4096,1,1,512,0.3742564871712804,0.3742564871712804
0603T142039Z_ULB1Sj,a9a,0,0.0001,0.02,1,4,4096,1,1,512,0.3815190538605579,0.3815190538605579
0603T153107Z_J0NiSs,a9a,0,0.0001,0.5,8192,32,4096,1,1,512,0.3509774008939622,0.3509774008939622
0603T142802Z_4fN9CQ,a9a,4,0.0001,0.5,1024,4,4096,1,1,512,0.32544181539082245,0.32521303162650195
0603T142728Z_z2Jw6y,a9a,3,0.0001,5.0,8,16,4096,1,1,512,0.8248384416209767,0.4024150221623533
0603T163903Z_NTGn4w,a9a,4,0.0001,0.02,8192,512,4096,1,1,512,0.897826851683466,0.897826851683466
0603T142518Z_N5tZjc,a9a,1,0.0001,0.001,512,512,4096,1,1,512,0.5238126709071873,0.5238126709071873
0603T142534Z_5MjnV1,a9a,1,0.0001,0.001,64,256,4096,1,1,512,0.4808126214656202,0.4808126214656202
0603T142531Z_yRCH0p,a9a,2,0.0001,0.0001,4,1,4096,1,1,512,0.7383142251753764,0.5308574699471776
0603T141700Z_dooicF,a9a,-1,0.0001,5.0,4,256,4096,1,1,512,inf,1.1022458525837715
0603T142659Z_LyxTgG,a9a,3,0.0001,1.0,1024,1,4096,1,1,512,0.3258367697364457,0.3258367697364457
0603T142725Z_EGG1Lv,a9a,3,0.0001,0.0002,1,2,4096,1,1,512,0.9740170532157192,0.9740170532157192
0603T142425Z_rmLdJi,a9a,1,0.0001,0.0001,1024,512,4096,1,1,512,0.787547126000437,0.787547126000437
0603T142847Z_cujhoN,a9a,3,0.0001,0.001,1,512,4096,1,1,512,1.0989716186020502,1.0989716186020502
0603T165707Z_HEGF5p,a9a,4,0.0001,0.0002,8192,8,4096,1,1,512,0.5871996729464091,0.5360863402315532
0603T142554Z_dJnEcu,a9a,2,0.0001,0.0005,8,4,4096,1,1,512,0.5884471164926539,0.4835058863401898
0603T142142Z_zUZEOS,a9a,0,0.0001,0.0005,256,64,4096,1,1,512,0.8028855624823749,0.8028855624823749
0603T142034Z_H111ly,a9a,0,0.0001,0.02,1,1,4096,1,1,512,0.3815190538605579,0.3815190538605579
0603T142727Z_r16ov3,a9a,4,0.0001,5.0,1,1,4096,1,1,512,inf,1.1022458525837715
0603T162634Z_BSepob,a9a,3,0.0001,5.0,4096,16,4096,1,1,512,0.5749566497673756,0.5459868578507165
0603T142350Z_gN6hzw,a9a,1,0.0001,5.0,32,64,4096,1,1,512,2.5489109133638097,1.102245852583771
0603T160152Z_0RjhsL,a9a,1,0.0001,1.0,2048,8,4096,1,1,512,0.43408185246442055,0.4226576974592828
0603T142815Z_Rg6kSa,a9a,3,0.0001,0.001,256,256,4096,1,1,512,1.0957197486283532,1.0957197486283532
0603T142151Z_qa8SfI,a9a,0,0.0001,5.0,2,64,4096,1,1,512,5.0413720096485966,1.1022458525837715
0603T142034Z_SqN8Zl,a9a,0,0.0001,5.0,64,1,4096,1,1,512,0.39992534226042775,0.39992534226042775
0603T141657Z_xIue3E,a9a,-1,0.0001,0.005,128,8,4096,1,1,512,0.3324525533983415,0.3324525533983415
0603T142856Z_YuRxJF,a9a,3,0.0001,0.1,32,512,4096,1,1,512,0.8988783191988792,0.8988783191988792
0603T142609Z_gh9HtV,a9a,2,0.0001,1.0,32,2,4096,1,1,512,0.4538233114883832,0.4164505401018515
0603T165727Z_kTi8qH,a9a,3,0.0001,0.05,2048,512,4096,1,1,512,0.9742409388852901,0.9742409388852901
0603T142854Z_Kn09JN,a9a,4,0.0001,0.02,32,2,4096,1,1,512,0.339041939698048,0.3357772481768424
0603T142818Z_AT3HFf,a9a,3,0.0001,5.0,512,8,4096,1,1,512,0.5104031952129308,0.5079599148253913
0603T142041Z_RQmK9n,a9a,0,0.0001,0.05,8,4,4096,1,1,512,0.3429340201342091,0.3429340201342091
0603T142829Z_qSPBYv,a9a,4,0.0001,0.02,512,4,4096,1,1,512,0.3415141244147287,0.3415141244147287
0603T162105Z_SB99If,a9a,1,0.0001,1.0,8192,32,4096,1,1,512,0.5038604730868749,0.5033185058558449
0603T142709Z_9AeIIf,a9a,2,0.0001,0.2,32,128,4096,1,1,512,0.3346043108767806,0.3346043108767806
0603T151614Z_B56yM9,a9a,-1,0.0001,0.0002,8192,64,4096,1,1,512,0.4756045106365271,0.4756045106365271
0603T142658Z_E2fyPU,a9a,2,0.0001,0.2,8,64,4096,1,1,512,0.33830135529615585,0.33830135529615585
0603T142304Z_qn4a7z,a9a,1,0.0001,0.0002,32,2,4096,1,1,512,0.4944528463338545,0.4740454809747664
0603T141546Z_GUmICk,a9a,-1,0.0001,0.02,16,8,4096,1,1,512,0.4007016800614043,0.4007016800614043
0603T142211Z_y7SoJQ,a9a,1,0.0001,0.05,1024,4,4096,1,1,512,0.3253087170040438,0.3251626291668357
0603T142207Z_3S0q6N,a9a,1,0.0001,2.0,2,4,4096,1,1,512,17.43637750366066,1.1022458525837715
0603T142803Z_AsaZsl,a9a,4,0.0001,0.001,1024,64,4096,1,1,512,0.7891122649988386,0.7891122649988386
0603T142857Z_YVuiLu,a9a,4,0.0001,0.001,1024,256,4096,1,1,512,1.0499227478792592,1.0499227478792592
0603T142835Z_0uCFaF,a9a,3,0.0001,2.0,512,2,4096,1,1,512,0.327734234434488,0.3264673330577874
0603T142727Z_4a5v0Z,a9a,4,0.0001,1.0,128,2,4096,1,1,512,0.3426387817644903,0.3416225327663053
0603T142203Z_7RHUmd,a9a,1,0.0001,0.001,256,4,4096,1,1,512,0.4368489603952128,0.4368489603952128
0603T142826Z_VIQseB,a9a,4,0.0001,1.0,128,16,4096,1,1,512,0.3270157908750789,0.3270157908750789
0603T142904Z_DxryUs,a9a,4,0.0001,0.01,256,4,4096,1,1,512,0.3632278848219271,0.3632278848219271
0603T142119Z_g5QxYu,a9a,0,0.0001,0.1,256,4,4096,1,1,512,0.33305620046828704,0.33305620046828704
0603T142125Z_CjnCvk,a9a,0,0.0001,0.01,2,256,4096,1,1,512,0.4311919087095433,0.4311919087095433
0603T155443Z_wxU3XF,a9a,1,0.0001,0.2,2048,8,4096,1,1,512,0.326576454975924,0.32599049108555656
0603T141719Z_IjMD0Q,a9a,-1,0.0001,0.0002,8,256,4096,1,1,512,0.4741002690898252,0.4741002690898252
0603T142854Z_CZwS5m,a9a,4,0.0001,5.0,32,4,4096,1,1,512,0.6434483868499109,0.6346856362934732
0603T142350Z_4VhDs0,a9a,1,0.0001,0.002,1,128,4096,1,1,512,0.4745688356158651,0.4190956940093233
