runid,dataset,alg,lambd,eta,M,K,T,local_batch,seed,record_intvl,final_loss,best_loss
0609T200210Z_A3I0Xv,a9a,1,0.01,0.002,8,512,4096,1,1,512,0.6478697963879204,0.6478697963879204
0609T194226Z_3b5IwG,a9a,0,0.01,1.0,1,32,4096,1,1,512,1.3843363117165601,0.8365288366745395
0609T194145Z_Vps7Kf,a9a,0,0.01,5.0,512,4,4096,1,1,512,1.0703392031678975,0.7499936535628347
0609T193926Z_g67pq8,a9a,3,0.01,1.0,32,1,4096,1,1,512,0.3813204341304185,0.3774601115257113
0609T200154Z_nGbyOt,a9a,3,0.01,0.002,8,512,4096,1,1,512,1.5667803343946438,1.5667803343946438
0609T194137Z_7iGPYJ,a9a,4,0.01,10.0,1024,16,4096,1,1,512,3.8507930570215367,0.9226259480197176
0609T215533Z_uMmcXp,a9a,0,0.01,0.05,4096,512,4096,1,1,512,0.3770079009477189,0.3770079009477189
0609T193944Z_JASwdi,a9a,3,0.01,0.2,128,128,4096,1,1,512,1.0552030183674914,1.0552030183674914
0609T200154Z_c2jZ8z,a9a,3,0.01,0.1,2,512,4096,1,1,512,1.3547944805024803,1.3547944805024803
0609T210900Z_Nyvp9b,a9a,1,0.01,0.2,8192,256,4096,1,1,512,0.3769764812132102,0.3768292048764473
0609T194618Z_BuNAFj,a9a,1,0.01,0.002,32,8,4096,1,1,512,0.37356875642312737,0.37350557064450335
0609T194320Z_SKUolH,a9a,0,0.01,0.005,32,8,4096,1,1,512,0.7500889631103426,0.7500889631103426
0609T194004Z_Dn4M5Y,a9a,4,0.01,0.002,128,128,4096,1,1,512,1.3078926456751776,1.3078926456751776
0609T194131Z_ce4igK,a9a,4,0.01,5.0,1024,2,4096,1,1,512,0.6955843164374239,0.520463085795281
0609T194252Z_sLs5df,a9a,0,0.01,0.001,64,64,4096,1,1,512,1.1372342327285168,1.1372342327285168
0609T200154Z_viejlN,a9a,3,0.01,0.2,8,512,4096,1,1,512,1.261291073436462,1.261291073436462
0609T200212Z_UJHSxv,a9a,1,0.01,2.0,256,512,4096,1,1,512,0.9080208599670674,0.8192654281366005
0609T201839Z_lxUoN3,a9a,4,0.01,0.002,4096,128,4096,1,1,512,1.3074022176567237,1.3074022176567237
0609T193957Z_RgyNQb,a9a,4,0.01,2.0,64,4,4096,1,1,512,0.3810089338627365,0.3784024379569419
0609T201053Z_f9xOl4,a9a,3,0.01,0.5,8192,16,4096,1,1,512,0.3942884039121891,0.3942884039121891
0609T194200Z_6Y27qD,a9a,1,0.01,0.01,8,1,4096,1,1,512,0.3839164584220717,0.3806110253192856
0609T202943Z_ImiY0t,a9a,0,0.01,5.0,8192,128,4096,1,1,512,1.7950683675265071,1.5736567493450275
0609T193940Z_HX8XNW,a9a,3,0.01,1.0,128,32,4096,1,1,512,0.3943696822841288,0.3943696822841288
0609T194257Z_hjXPqh,a9a,1,0.01,0.001,512,32,4096,1,1,512,0.4068550887318857,0.4068550887318857
0609T194135Z_LhG4DH,a9a,4,0.01,0.05,1,256,4096,1,1,512,1.1285378274861375,1.1285378274861375
0609T212326Z_0IGlPn,a9a,1,0.01,0.001,4096,256,4096,1,1,512,0.68976689498555,0.68976689498555
0609T194142Z_dgUac4,a9a,0,0.01,1.0,8,8,4096,1,1,512,0.4621086181728239,0.4621086181728239
0609T194409Z_cEISO4,a9a,0,0.01,1.0,1024,32,4096,1,1,512,0.4850033510468386,0.4833184461242955
0609T200201Z_9fB1vW,a9a,0,0.01,0.002,128,512,4096,1,1,512,1.0011697909671629,1.0011697909671629
0609T194447Z_4rNVXE,a9a,1,0.01,0.2,1024,1,4096,1,1,512,0.3733649230548495,0.3730680686138388
0609T194118Z_I803lZ,a9a,0,0.01,0.05,2,64,4096,1,1,512,0.3839827947578933,0.3839827947578933
0609T215442Z_uHAmrX,a9a,4,0.01,0.05,8192,512,4096,1,1,512,1.2422598909912197,1.2422598909912197
0609T194027Z_MehiYU,a9a,4,0.01,0.002,8,128,4096,1,1,512,1.3090054995195959,1.3090054995195959
0609T194238Z_OZ9owp,a9a,0,0.01,0.2,32,4,4096,1,1,512,0.3741129717095165,0.3738820811425248
0609T201319Z_DPv25t,a9a,4,0.01,0.5,8192,1,4096,1,1,512,0.37280620703179945,0.3727795988042872
0609T193958Z_vTayPs,a9a,4,0.01,2.0,4,1,4096,1,1,512,1.3500693364994591,1.3143234490272022
0609T193927Z_20pHSO,a9a,3,0.01,0.2,64,1,4096,1,1,512,0.373630344985044,0.3732033576799447
0609T193939Z_AzcFKB,a9a,3,0.01,0.01,2,64,4096,1,1,512,1.3861819513139402,1.3861819513139402
0609T194041Z_sN79BJ,a9a,3,0.01,1.0,1024,32,4096,1,1,512,0.3941200946854489,0.3941200946854489
0609T193951Z_gRr5Mg,a9a,3,0.01,0.02,256,32,4096,1,1,512,1.2049635290740448,1.2049635290740448
0609T194019Z_pNJ6xz,a9a,0,0.01,5.0,4,1,4096,1,1,512,2.0782230761759286,1.2438590181720344
0609T194156Z_HDzHwI,a9a,4,0.01,0.005,32,32,4096,1,1,512,0.6869320050966348,0.6869320050966348
0609T200156Z_f2cD3S,a9a,4,0.01,0.02,1,512,4096,1,1,512,1.3639211296655702,1.3639211296655702
0609T194059Z_XOyket,a9a,0,0.01,10.0,128,16,4096,1,1,512,2.2528052193061203,1.5736567493450913
0609T194006Z_Y8DzPH,a9a,4,0.01,0.01,4,64,4096,1,1,512,0.836011947793884,0.836011947793884
0609T194200Z_WrkWhZ,a9a,1,0.01,0.1,256,2,4096,1,1,512,0.3733161613294562,0.3733161613294562
0609T202556Z_hRLIva,a9a,0,0.01,0.02,8192,16,4096,1,1,512,0.4358897253136792,0.4358897253136792
0609T200158Z_xZvEIR,a9a,4,0.01,5.0,128,512,4096,1,1,512,2.9413778868326244,0.7506611780336371
0609T202000Z_nKF4BZ,a9a,0,0.01,0.001,4096,2,4096,1,1,512,1.1375747661837543,1.1375747661837543
0609T193934Z_lZP38o,a9a,3,0.01,0.02,512,2,4096,1,1,512,0.5612207951064314,0.5612207951064314
0609T193949Z_Zs1y2t,a9a,3,0.01,1.0,16,4,4096,1,1,512,0.3793350512428987,0.3754885225318193
0609T193949Z_lkzLcR,a9a,3,0.01,0.05,16,8,4096,1,1,512,0.6847909485667146,0.6847909485667146
0609T194442Z_dZ4oNz,a9a,1,0.01,5.0,32,2,4096,1,1,512,1.2119073546891723,0.8519961949781971
0609T193943Z_SV9Mmp,a9a,3,0.01,10.0,1,128,4096,1,1,512,4.336064892402758,0.9095912429166828
0609T215442Z_f4v2Zo,a9a,4,0.01,0.05,4096,512,4096,1,1,512,1.2422614566051182,1.2422614566051182
0609T194114Z_iUAXnr,a9a,0,0.01,0.2,2,64,4096,1,1,512,0.3956308660629672,0.3939333184079492
0609T202259Z_YnLEW6,a9a,0,0.01,1.0,2048,4,4096,1,1,512,0.4041331622817415,0.4005440377469414
0609T194250Z_Nwm3dd,a9a,1,0.01,0.2,64,4,4096,1,1,512,0.3775307405081202,0.37616012804515736
0609T194306Z_STjMzU,a9a,1,0.01,0.05,512,2,4096,1,1,512,0.3729620240122593,0.3728681092926249
0609T194026Z_F7nl1S,a9a,4,0.01,5.0,256,4,4096,1,1,512,0.8681123519129603,0.5704764327300674
0609T194152Z_6cSmDg,a9a,0,0.01,0.001,32,1,4096,1,1,512,1.1376249068849864,1.1376249068849864
0609T193946Z_5354Zu,a9a,4,0.01,0.01,2,1,4096,1,1,512,0.44290551283261337,0.4233350636272061
0609T194121Z_3kWmj3,a9a,0,0.01,0.05,4,128,4096,1,1,512,0.3812379141076197,0.3812379141076197
0609T200205Z_OKajeK,a9a,0,0.01,0.05,256,512,4096,1,1,512,0.3772429236906713,0.3772429236906713
0609T193944Z_l6cOM7,a9a,3,0.01,0.2,16,4,4096,1,1,512,0.37797113527701415,0.37797113527701415
0609T201148Z_bgwkXL,a9a,3,0.01,0.005,8192,16,4096,1,1,512,1.2947273553124985,1.2947273553124985
0609T193931Z_llAFnO,a9a,3,0.01,0.002,128,2,4096,1,1,512,1.1373774674091717,1.1373774674091717
0609T193925Z_hG3Kqg,a9a,3,0.01,0.1,16,1,4096,1,1,512,0.3746309606649275,0.3744847145473341
0609T194001Z_En40f9,a9a,3,0.01,0.02,32,8,4096,1,1,512,0.9462050203181896,0.9462050203181896
0609T194216Z_MLZ96T,a9a,0,0.01,0.002,2,128,4096,1,1,512,0.996087369089434,0.996087369089434
0609T203541Z_Ho8zFI,a9a,0,0.01,0.01,8192,256,4096,1,1,512,0.5615758522114439,0.5615758522114439
0609T201815Z_T3hSjr,a9a,4,0.01,0.005,2048,256,4096,1,1,512,1.3699935015002336,1.3699935015002336
0609T204419Z_T6FB6t,a9a,1,0.01,0.05,2048,2,4096,1,1,512,0.372817614248576,0.372785057266064
0609T215442Z_GpYI54,a9a,3,0.01,0.002,4096,512,4096,1,1,512,1.5667295026903332,1.5667295026903332
0609T194023Z_lSdNap,a9a,4,0.01,0.2,8,4,4096,1,1,512,0.3841026056998468,0.3813207334322941
0609T193935Z_bHZhms,a9a,3,0.01,0.001,16,2,4096,1,1,512,1.2345492645687255,1.2345492645687255
0609T194002Z_2fPljF,a9a,3,0.01,0.1,1024,4,4096,1,1,512,0.4115517179973417,0.4115517179973417
0609T201444Z_u9FSZO,a9a,4,0.01,10.0,8192,1,4096,1,1,512,1.1014358601792809,1.1014358601792809
0609T194038Z_Rn1Rmw,a9a,0,0.01,0.2,2,16,4096,1,1,512,0.3933489000498993,0.3930193994702127
0609T194107Z_su5mJj,a9a,0,0.01,0.1,128,64,4096,1,1,512,0.3734423172191871,0.3732336234921236
0609T194412Z_ZkUBzF,a9a,1,0.01,0.05,16,8,4096,1,1,512,0.38014568178364105,0.3751545694008419
0609T211648Z_983Ry4,a9a,1,0.01,1.0,2048,128,4096,1,1,512,0.5365510784359748,0.5213316660350008
0609T200155Z_oQTeDK,a9a,3,0.01,0.2,32,512,4096,1,1,512,1.2616084931280334,1.2616084931280334
0609T193958Z_O0CIZp,a9a,3,0.01,0.1,256,64,4096,1,1,512,1.0557745900547446,1.0557745900547446
0609T193947Z_1IY0qU,a9a,3,0.01,1.0,4,16,4096,1,1,512,0.38381493407157335,0.380357715936344
0609T194020Z_2DrjJC,a9a,0,0.01,2.0,128,2,4096,1,1,512,0.4272316106528251,0.4047372486726147
0609T193934Z_xySJoS,a9a,3,0.01,2.0,64,4,4096,1,1,512,0.3829039846854503,0.37474672853088425
0609T194527Z_k3g8JU,a9a,1,0.01,0.005,1024,32,4096,1,1,512,0.3729640957932009,0.3729640957932009
0609T194106Z_Nfb1t0,a9a,3,0.01,0.02,32,256,4096,1,1,512,1.4596729142885991,1.4596729142885991
0609T194032Z_ZFdyQr,a9a,4,0.01,5.0,256,128,4096,1,1,512,1.3261361402446556,0.4932954326227401
0609T194004Z_10BA5o,a9a,4,0.01,0.1,2,16,4096,1,1,512,0.39104157907070536,0.38137957923824856
0609T200208Z_FNIksV,a9a,1,0.01,0.1,128,512,4096,1,1,512,0.374033268736326,0.3735333192560084
0609T194139Z_r0EyGr,a9a,0,0.01,5.0,512,2,4096,1,1,512,0.6997301076481853,0.574356493049766
0609T194124Z_RU1F0C,a9a,0,0.01,10.0,4,64,4096,1,1,512,11.415500573822243,1.5736567493450897
0609T194151Z_urlbyw,a9a,0,0.01,0.5,1024,1,4096,1,1,512,0.37287166178927506,0.3728139423054478
0609T194238Z_QcjG09,a9a,0,0.01,0.001,1,2,4096,1,1,512,1.1348973833223015,1.1348973833223015
0609T201807Z_opfS0F,a9a,4,0.01,0.001,4096,64,4096,1,1,512,1.2290819967057711,1.2290819967057711
0609T194320Z_SlBkFH,a9a,1,0.01,0.01,8,128,4096,1,1,512,0.3753166626983685,0.3753166626983685
0609T194244Z_4XJyZY,a9a,1,0.01,0.1,64,2,4096,1,1,512,0.3764951999721285,0.3755172497517757
0609T205706Z_oZvu0U,a9a,1,0.01,5.0,8192,16,4096,1,1,512,1.7431642444351385,1.5736567493450275
0609T194513Z_J5DqvK,a9a,1,0.01,0.001,64,16,4096,1,1,512,0.3794605040117993,0.3794605040117993
0609T201439Z_20Gc5H,a9a,3,0.01,0.001,8192,128,4096,1,1,512,1.5599547347976728,1.5599547347976728
0609T193941Z_mJpf2e,a9a,3,0.01,0.005,1,16,4096,1,1,512,1.2943806829830578,1.2943806829830578
0609T194048Z_N3z7Do,a9a,0,0.01,0.02,8,2,4096,1,1,512,0.4356424423272557,0.4356424423272557
0609T194005Z_fWXPtP,a9a,3,0.01,10.0,8,32,4096,1,1,512,2.5648075995480744,0.6387201427813147
0609T194102Z_C54ehV,a9a,4,0.01,0.002,1024,32,4096,1,1,512,0.9035875878855872,0.9035875878855872
0609T201731Z_M7WmrK,a9a,0,0.01,0.01,2048,1,4096,1,1,512,0.5612973241736592,0.5612973241736592
0609T200157Z_agkygb,a9a,0,0.01,0.1,1,512,4096,1,1,512,0.42572089148498604,0.3887336624602353
0609T194248Z_ilUvtH,a9a,0,0.01,0.01,16,32,4096,1,1,512,0.560973002162197,0.560973002162197
0609T203701Z_9y093h,a9a,0,0.01,0.01,4096,128,4096,1,1,512,0.5615125735294643,0.5615125735294643
0609T194157Z_oZ9WCf,a9a,1,0.01,10.0,4,2,4096,1,1,512,5.1116114100923316,1.5736567493450897
0609T201807Z_FsJap1,a9a,4,0.01,1.0,8192,16,4096,1,1,512,0.3727291448247059,0.3727291448247059
0609T194359Z_XXwM3B,a9a,1,0.01,0.2,1,2,4096,1,1,512,1.8771433902070336,0.9517011529860702
0609T202841Z_w1CjTO,a9a,0,0.01,0.05,2048,64,4096,1,1,512,0.376919910779395,0.376919910779395
0609T193951Z_ntfMfQ,a9a,3,0.01,0.2,16,8,4096,1,1,512,0.4125749821117836,0.4125749821117836
0609T205149Z_bmS0zQ,a9a,1,0.01,0.001,2048,16,4096,1,1,512,0.3793772229510464,0.3793772229510464
0609T194012Z_GHqmcY,a9a,0,0.01,2.0,64,1,4096,1,1,512,0.3895712897259092,0.384073335156892
0609T201147Z_AjTJDM,a9a,3,0.01,0.5,8192,32,4096,1,1,512,0.4711425890890306,0.4711425890890306
0609T194540Z_falKik,a9a,1,0.01,0.005,1,8,4096,1,1,512,0.4111825626270973,0.4027424191588793
0609T194212Z_oFdRJe,a9a,0,0.01,0.2,1,16,4096,1,1,512,0.4511966299112402,0.42282022984100576
0609T193939Z_3qVIWv,a9a,3,0.01,2.0,64,64,4096,1,1,512,0.3943071632168183,0.3943071632168183
0609T194058Z_EMcOor,a9a,3,0.01,2.0,1024,256,4096,1,1,512,0.620413413548332,0.620413413548332
0609T193934Z_m9gQL3,a9a,3,0.01,2.0,256,2,4096,1,1,512,0.3790804590514531,0.3739663710703976
0609T201012Z_WnTd1l,a9a,3,0.01,0.1,8192,2,4096,1,1,512,0.3768286649561857,0.3768286649561857
0609T201012Z_TrbcEH,a9a,3,0.01,0.5,4096,1,4096,1,1,512,0.37274906600272095,0.3727436325411949
0609T194526Z_SiRdbE,a9a,1,0.01,0.02,64,256,4096,1,1,512,0.3742610095092074,0.3742610095092074
0609T211508Z_4Kx4eX,a9a,1,0.01,0.01,2048,256,4096,1,1,512,0.3844452191884687,0.3844452191884687
0609T194436Z_uHhLnu,a9a,1,0.01,0.2,64,256,4096,1,1,512,0.3773842014627701,0.3773842014627701
0609T194800Z_iSwphp,a9a,1,0.01,10.0,1024,64,4096,1,1,512,3.0620345224732484,1.5736567493450908
0609T194151Z_bsvCyA,a9a,0,0.01,0.1,1024,1,4096,1,1,512,0.3728006659584471,0.3728006659584471
0609T212017Z_1eOZkJ,a9a,1,0.01,0.05,2048,256,4096,1,1,512,0.37290447784057934,0.37290447784057934
0609T194455Z_AHBZE1,a9a,1,0.01,10.0,512,32,4096,1,1,512,3.1050747108436716,1.573656749345092
0609T203631Z_fx3ISL,a9a,0,0.01,0.05,2048,256,4096,1,1,512,0.3769868768419164,0.3769868768419164
0609T215442Z_hw3Ktp,a9a,4,0.01,1.0,2048,512,4096,1,1,512,0.6823575358839925,0.6823575358839925
0609T193933Z_gIp660,a9a,3,0.01,0.01,2,4,4096,1,1,512,0.940197142363908,0.940197142363908
0609T194030Z_XQOJt9,a9a,0,0.01,0.01,256,2,4096,1,1,512,0.561563591561278,0.561563591561278
0609T194138Z_S3OAv1,a9a,4,0.01,0.2,1024,256,4096,1,1,512,0.7675545676632753,0.7675545676632753
0609T200159Z_S6prL5,a9a,0,0.01,5.0,2,512,4096,1,1,512,6.835934457378983,1.5736567493450897
0609T194407Z_c9xWeS,a9a,1,0.01,0.1,1,2,4096,1,1,512,1.800050036682716,0.7425866084707263
0609T193944Z_JuTRb6,a9a,4,0.01,1.0,1,1,4096,1,1,512,3.093156332132003,1.5736567493450897
0609T194229Z_7W4SWE,a9a,0,0.01,5.0,1,64,4096,1,1,512,9.183388472977708,1.5736567493450897
0609T194133Z_LH1kFV,a9a,4,0.01,0.001,32,64,4096,1,1,512,1.2288677907804402,1.2288677907804402
0609T202614Z_FLnLPX,a9a,0,0.01,10.0,8192,32,4096,1,1,512,2.9197299289004284,1.5736567493450275
0609T202424Z_vn4zmX,a9a,0,0.01,0.02,4096,4,4096,1,1,512,0.43587935645568543,0.43587935645568543
0609T203711Z_Lacc6J,a9a,0,0.01,0.2,4096,16,4096,1,1,512,0.3738124992461009,0.3737144608966125
0609T215442Z_iRavMF,a9a,4,0.01,2.0,2048,512,4096,1,1,512,0.5383908026164921,0.5383908026164921
0609T200208Z_J7ThOg,a9a,4,0.01,0.002,1024,512,4096,1,1,512,1.5439029961210502,1.5439029961210502
0609T194117Z_KinNoB,a9a,0,0.01,0.01,16,1,4096,1,1,512,0.5609168210193496,0.5609168210193496
0609T201341Z_CjWhOq,a9a,3,0.01,5.0,2048,128,4096,1,1,512,0.5204342755158611,0.5182492038998894
0609T194452Z_WXylto,a9a,0,0.01,10.0,1024,128,4096,1,1,512,3.1266578759343924,1.5736567493450908
0609T194038Z_g4y1nQ,a9a,3,0.01,0.05,32,32,4096,1,1,512,1.0559932152423253,1.0559932152423253
0609T194040Z_QQ9dqo,a9a,0,0.01,0.1,128,8,4096,1,1,512,0.3730646695834629,0.3730646695834629
0609T194134Z_NhFyk7,a9a,0,0.01,0.01,16,4,4096,1,1,512,0.5609319040171623,0.5609319040171623
0609T194330Z_N4XnZ1,a9a,1,0.01,0.2,64,16,4096,1,1,512,0.3772309352872909,0.3752926898571043
0609T194001Z_PW8JKc,a9a,4,0.01,0.01,4,16,4096,1,1,512,0.3970916004954458,0.3970916004954458
0609T202035Z_wHtTWc,a9a,0,0.01,0.001,2048,8,4096,1,1,512,1.1375174170840996,1.1375174170840996
0609T200210Z_nkJarJ,a9a,0,0.01,1.0,512,512,4096,1,1,512,0.5359763813628943,0.5183217693472936
0609T194246Z_dyZslp,a9a,0,0.01,0.2,16,32,4096,1,1,512,0.38316182605106897,0.3757418060730237
0609T201531Z_Wx8s88,a9a,4,0.01,2.0,2048,1,4096,1,1,512,0.4099579981659751,0.3853229265828015
0609T194049Z_1jHvan,a9a,4,0.01,10.0,512,8,4096,1,1,512,1.5326221657528682,1.5326221657528682
0609T201012Z_DUTxlk,a9a,3,0.01,1.0,4096,2,4096,1,1,512,0.3727498235178957,0.37274443769605664
0609T194646Z_swO8nt,a9a,1,0.01,0.002,1,16,4096,1,1,512,0.3824753780932798,0.3824753780932798
0609T205214Z_EoLy4h,a9a,1,0.01,0.05,4096,8,4096,1,1,512,0.37274823989687533,0.3727398634288576
0609T194003Z_swJfs1,a9a,4,0.01,0.02,4,2,4096,1,1,512,0.3898294010451092,0.3842490825493394
0609T200154Z_C0Kcqr,a9a,3,0.01,10.0,4,512,4096,1,1,512,2.438252227300945,1.056754195119984
0609T194516Z_13lUsI,a9a,0,0.01,1.0,1024,256,4096,1,1,512,0.521599220892068,0.5182707266173219
0609T200158Z_aSpavH,a9a,0,0.01,0.2,2,512,4096,1,1,512,0.3963794731039814,0.3961792103720979
0609T193941Z_axy8TA,a9a,3,0.01,0.02,64,64,4096,1,1,512,1.2946132239539825,1.2946132239539825
0609T194349Z_P9AEf6,a9a,1,0.01,5.0,64,256,4096,1,1,512,2.3894761596540643,1.4549625668490498
0609T194125Z_5QOVW2,a9a,0,0.01,0.05,2,32,4096,1,1,512,0.3836957699752259,0.3836957699752259
0609T215442Z_TrgMb0,a9a,4,0.01,0.1,8192,512,4096,1,1,512,1.1873177976686993,1.1873177976686993
0609T194147Z_l1PisF,a9a,1,0.01,0.2,256,1,4096,1,1,512,0.3746321384241532,0.3742033340163347
0609T202630Z_MOORcW,a9a,0,0.01,2.0,4096,4,4096,1,1,512,0.4997449454116684,0.4990867733681117
0609T193927Z_kGjlsf,a9a,3,0.01,0.002,512,1,4096,1,1,512,1.001564442697088,1.001564442697088
0609T194111Z_R3y6Gw,a9a,0,0.01,10.0,2,128,4096,1,1,512,16.249284609839098,1.5736567493450897
0609T201715Z_Zsmuy9,a9a,4,0.01,0.01,2048,32,4096,1,1,512,0.539586171113901,0.539586171113901
0609T201502Z_EUsuG9,a9a,4,0.01,0.02,8192,1,4096,1,1,512,0.3727374198666308,0.3727339755664309
0609T194132Z_bhfdZF,a9a,0,0.01,0.2,2,256,4096,1,1,512,0.3967527742211958,0.3959904400427024
0609T194006Z_l3dxw7,a9a,4,0.01,0.02,4,64,4096,1,1,512,0.6744862671620044,0.6744862671620044
0609T204607Z_ns23jW,a9a,1,0.01,0.005,2048,4,4096,1,1,512,0.3727689377714893,0.3727415039602095
0609T193931Z_85kl6b,a9a,3,0.01,0.1,64,2,4096,1,1,512,0.3770314320091742,0.3770314320091742
0609T193936Z_cj8153,a9a,3,0.01,0.05,4,4,4096,1,1,512,0.5112184168501156,0.5112184168501156
0609T215541Z_7sG9CM,a9a,1,0.01,0.2,2048,512,4096,1,1,512,0.3773363599263249,0.3765785131969223
0609T194301Z_PNsWEt,a9a,1,0.01,0.5,2,16,4096,1,1,512,0.5504658204342914,0.5498172010220335
0609T201934Z_9AOday,a9a,0,0.01,0.5,2048,1,4096,1,1,512,0.3728331806839048,0.3727780636864048
0609T194019Z_gANeqj,a9a,3,0.01,0.005,1024,32,4096,1,1,512,1.384644876266452,1.384644876266452
0609T194210Z_bohhgk,a9a,1,0.01,0.005,4,16,4096,1,1,512,0.3783530511695281,0.376769406587034
0609T194032Z_fsGdmr,a9a,0,0.01,0.5,128,4,4096,1,1,512,0.3786064802206245,0.37721896507053576
0609T194747Z_3iu0gL,a9a,1,0.01,0.2,32,32,4096,1,1,512,0.3783356122380561,0.3764711080619979
0609T194406Z_Xw5uGw,a9a,0,0.01,0.02,32,16,4096,1,1,512,0.43578049048975054,0.43578049048975054
