runid,dataset,alg,lambd,eta,M,K,T,local_batch,seed,record_intvl,final_loss,best_loss
0602T224120Z_7fGOwI,a9a,4,0.001,0.001,1,1,4096,1,1,512,0.9963603783091096,0.5191202809566948
0603T134437Z_DWVSSB,a9a,-1,0.001,0.0001,1,128,4096,1,1,512,0.45228598463017894,0.45228598463017894
0602T224120Z_0yfHs9,a9a,4,0.001,0.2,2048,1,4096,1,1,512,0.33391783457548085,0.3338666508940821
0603T133641Z_vCdgUV,a9a,-1,0.001,0.2,2048,256,4096,1,1,512,2.7677249608349355,1.1451013886529906
0602T204854Z_Rw1qLm,a9a,0,0.001,5.0,2,16,4096,1,1,512,3.0340605594658645,1.1451013886529824
0602T204838Z_eX37Vb,a9a,-1,0.001,0.05,32,1,4096,1,1,512,0.353244262492928,0.34228348546097626
0602T204727Z_QAqvxt,a9a,3,0.001,2.0,64,256,4096,1,1,512,0.4932523032640198,0.4932523032640198
0602T204821Z_BWevzt,a9a,0,0.001,2.0,16,8,4096,1,1,512,0.7538186322717224,0.6765893754155962
0602T204901Z_OmGLAy,a9a,2,0.001,0.5,32,16,4096,1,1,512,0.35958708244884746,0.3575926923684969
0602T204908Z_31YURp,a9a,3,0.001,0.002,1,2,4096,1,1,512,0.777910901522106,0.777910901522106
0602T204845Z_r7FKJJ,a9a,0,0.001,0.1,32,8,4096,1,1,512,0.3459818527087066,0.3459818527087066
0602T205216Z_i1RcXX,a9a,2,0.001,0.02,1024,256,4096,1,1,512,0.37183305735095584,0.37183305735095584
0602T204829Z_UE8nqs,a9a,3,0.001,0.02,512,256,4096,1,1,512,1.0378007614253666,1.0378007614253666
0602T224128Z_T8NHAd,a9a,4,0.001,0.1,8,8,4096,1,1,512,0.3462386084523211,0.3462386084523211
0602T205610Z_sqqrtK,a9a,-1,0.001,0.02,1,2,4096,1,1,512,1.9385473167157912,1.1451013886529824
0602T204801Z_sgGuWp,a9a,3,0.001,2.0,1024,256,4096,1,1,512,0.4945594394398284,0.4945594394398284
0602T213137Z_QI3eLc,a9a,3,0.001,0.05,2048,1,4096,1,1,512,0.3593788995304849,0.3593788995304849
0602T205508Z_92TZ4N,a9a,1,0.001,0.1,1024,1,4096,1,1,512,0.3345639266501309,0.33387438354350946
0602T213841Z_uyCbTK,a9a,3,0.001,1.0,8192,2,4096,1,1,512,0.3336308350986784,0.3336308350986784
0603T121002Z_7HuivO,a9a,1,0.001,0.0002,2,16,4096,1,1,512,0.4658159144025493,0.4658159144025493
0602T205148Z_GO0V6Y,a9a,1,0.001,0.2,1024,32,4096,1,1,512,0.33653052080553103,0.33612078802096096
0602T224158Z_80OZqo,a9a,4,0.001,0.5,128,4,4096,1,1,512,0.33758500261631513,0.33618952513948525
0602T204836Z_eqnEyv,a9a,2,0.001,0.005,128,512,4096,1,1,512,0.4452345114227633,0.4452345114227633
0602T204739Z_x71Tga,a9a,1,0.001,0.1,16,4,4096,1,1,512,0.36416447895765547,0.35235144992728185
0602T204727Z_FL7R6c,a9a,3,0.001,0.005,64,128,4096,1,1,512,1.0858480928414111,1.0858480928414111
0603T131206Z_NhNGnf,a9a,-1,0.001,0.001,4096,4,4096,1,1,512,0.33352515283611983,0.33352515283611983
0602T205230Z_XMuz5a,a9a,0,0.001,0.01,4,4,4096,1,1,512,0.4594347503366622,0.4594347503366622
0602T204926Z_UMHluM,a9a,2,0.001,0.2,256,32,4096,1,1,512,0.33607708510516066,0.3351390477583165
0603T121547Z_UWcVjv,a9a,1,0.001,0.0005,2048,8,4096,1,1,512,0.3910174776143013,0.3910174776143013
0602T204834Z_tpKfvx,a9a,1,0.001,0.02,1024,64,4096,1,1,512,0.3360680513707445,0.3360680513707445
0602T224120Z_4oUcPy,a9a,4,0.001,0.01,1024,1,4096,1,1,512,0.3336369354863817,0.3335491468524268
0602T204725Z_Mcb5HA,a9a,-1,0.001,0.2,64,32,4096,1,1,512,1.3539596159554403,0.8508013239926021
0602T205042Z_eLbHoK,a9a,0,0.001,2.0,1,8,4096,1,1,512,2.2657639204056306,1.1451013886529824
0602T205333Z_r7p5VQ,a9a,1,0.001,0.01,1,32,4096,1,1,512,0.4027298213096026,0.4006729235878812
0603T121730Z_xcsXwR,a9a,1,0.001,0.0001,8,32,4096,1,1,512,0.5982428093336989,0.5716970837233574
0602T204729Z_FK6Vib,a9a,3,0.001,0.2,32,32,4096,1,1,512,0.5270690821564524,0.5270690821564524
0602T204919Z_82Y0qL,a9a,0,0.001,0.02,16,64,4096,1,1,512,0.3985660491415174,0.3985660491415174
0602T204741Z_QsCuJP,a9a,0,0.001,0.01,16,16,4096,1,1,512,0.4620050529406429,0.4620050529406429
0602T204742Z_K9rxQx,a9a,3,0.001,0.001,512,16,4096,1,1,512,1.0560665029033969,1.0560665029033969
0602T213844Z_RHPszG,a9a,1,0.001,0.2,2048,128,4096,1,1,512,0.3392602627371125,0.33847259777030364
0603T131206Z_taeVIt,a9a,-1,0.001,0.0001,2048,1,4096,1,1,512,0.3751522985524429,0.3751522985524429
0602T204822Z_Cc9riM,a9a,3,0.001,5.0,1,4,4096,1,1,512,1.5357849161592896,1.1451013886529824
0603T132836Z_2ooesh,a9a,-1,0.001,0.05,4096,64,4096,1,1,512,0.4908178192495415,0.4854707141900035
0602T204753Z_t4wgfm,a9a,3,0.001,0.001,512,8,4096,1,1,512,0.9935558855863158,0.9935558855863158
0602T204929Z_0fhVpP,a9a,-1,0.001,0.02,8,1,4096,1,1,512,0.3922592036243118,0.3922592036243118
0602T204859Z_3vDE43,a9a,1,0.001,0.001,16,16,4096,1,1,512,0.3912157833841561,0.3912157833841561
0602T214110Z_Animuf,a9a,0,0.001,0.01,4096,128,4096,1,1,512,0.4626400651327278,0.4626400651327278
0602T204743Z_0NJcwx,a9a,0,0.001,2.0,32,1,4096,1,1,512,0.3699915401175679,0.3444757687338733
0602T213137Z_is67OK,a9a,3,0.001,0.01,4096,32,4096,1,1,512,0.8908271346314537,0.8908271346314537
0602T205208Z_lyDSAV,a9a,-1,0.001,10.0,512,128,4096,1,1,512,17.184798207709765,1.1451013886529855
0602T204846Z_tnNhTF,a9a,3,0.001,0.5,512,128,4096,1,1,512,0.600441198940433,0.600441198940433
0602T204733Z_LaxI7J,a9a,3,0.001,0.005,64,32,4096,1,1,512,0.969583194946348,0.969583194946348
0603T121205Z_KoxeK1,a9a,1,0.001,0.0001,16,8,4096,1,1,512,0.4740302754924316,0.4740302754924316
0602T204730Z_yWGhVO,a9a,3,0.001,0.005,4,32,4096,1,1,512,0.9720065637345257,0.9720065637345257
0602T224125Z_Azx00a,a9a,4,0.001,0.005,2,8,4096,1,1,512,0.39366264051013594,0.39366264051013594
0602T220416Z_PNdDb4,a9a,1,0.001,0.02,8192,4,4096,1,1,512,0.3333621247114191,0.3333621247114191
0602T204749Z_oy6v73,a9a,2,0.001,0.5,8,16,4096,1,1,512,0.384567425615001,0.384567425615001
0602T205111Z_DLj9pu,a9a,2,0.001,0.2,256,2,4096,1,1,512,0.3348083741270392,0.3348000538870597
0602T205606Z_rfbfsK,a9a,-1,0.001,0.001,1,2,4096,1,1,512,0.9963603783091112,0.5191202809566954
0602T204854Z_HHQUh1,a9a,1,0.001,0.001,8,512,4096,1,1,512,0.5624862927904,0.5624862927904
0602T204920Z_yWB1Ir,a9a,3,0.001,10.0,1,2,4096,1,1,512,7.509602184163665,1.1451013886529824
0602T204729Z_GBitla,a9a,3,0.001,0.5,1,8,4096,1,1,512,0.4101265338934574,0.38441468203074536
0603T121508Z_PxIJuM,a9a,4,0.001,0.0002,16,2,4096,1,1,512,0.42794437066003294,0.42794437066003294
0602T204742Z_qhwmyD,a9a,-1,0.001,5.0,128,128,4096,1,1,512,12.520723509435735,1.1451013886529835
0602T205012Z_QQmcv1,a9a,0,0.001,0.5,512,16,4096,1,1,512,0.3511758880953806,0.3511758880953806
0602T204808Z_bYAhns,a9a,3,0.001,0.5,32,2,4096,1,1,512,0.3372652830471498,0.3372652830471498
0602T204811Z_xToUGz,a9a,3,0.001,5.0,256,512,4096,1,1,512,0.8597307640783284,0.7736304164941522
0602T224410Z_Oqwglb,a9a,4,0.001,0.02,64,512,4096,1,1,512,0.9425166954435704,0.9425166954435704
0602T204754Z_kbZz3p,a9a,2,0.001,0.5,4,4,4096,1,1,512,0.5706635305789163,0.4878894608367064
0602T205013Z_I3ryD3,a9a,0,0.001,0.01,256,1,4096,1,1,512,0.4625961006435908,0.4625961006435908
0602T204929Z_x5IGuD,a9a,1,0.001,10.0,8,4,4096,1,1,512,3.6417620264460577,1.1451013886529826
0602T205454Z_RiF1yy,a9a,1,0.001,0.05,1024,1,4096,1,1,512,0.33403437722834023,0.3339080877873706
0603T120713Z_pGmMVR,a9a,0,0.001,20.0,1,64,4096,1,1,512,47.94088812487071,1.1451013886529824
0602T224353Z_vkGdmi,a9a,4,0.001,0.005,2,128,4096,1,1,512,0.8231782662721172,0.8231782662721172
0602T204957Z_rDY18i,a9a,1,0.001,0.05,256,1,4096,1,1,512,0.33622071548447857,0.33568323348462764
0602T204945Z_9OJsYh,a9a,1,0.001,10.0,64,4,4096,1,1,512,2.3780083343238743,1.145101388652982
0603T120729Z_PtsQ7H,a9a,0,0.001,50.0,2,128,4096,1,1,512,104.11914984431586,1.1451013886529824
0602T205140Z_8IAEwX,a9a,-1,0.001,1.0,1,64,4096,1,1,512,32.303623663272354,1.1451013886529824
0603T134435Z_5r2daO,a9a,-1,0.001,0.0005,1024,64,4096,1,1,512,0.33546223879500914,0.33546223879500914
0602T204727Z_crLt23,a9a,3,0.001,10.0,4,2,4096,1,1,512,1.7299069510845682,1.1451013886529824
0602T205129Z_kHL0nv,a9a,0,0.001,10.0,1,512,4096,1,1,512,14.416213265644435,1.1451013886529824
0603T121506Z_1JyhE6,a9a,4,0.001,0.0002,1024,64,4096,1,1,512,1.0065422360349818,1.0065422360349818
0602T204816Z_744SoL,a9a,1,0.001,0.001,256,2,4096,1,1,512,0.3355156381602773,0.3355156381602773
0602T204754Z_7fupTR,a9a,-1,0.001,0.1,4,8,4096,1,1,512,0.9717612596141482,0.7704396210051051
0602T204754Z_WiqaoT,a9a,1,0.001,0.005,2,4,4096,1,1,512,0.4176075744951209,0.41486779983515937
0602T212924Z_PwUJJE,a9a,3,0.001,0.002,4096,2,4096,1,1,512,0.7797210427714782,0.7797210427714782
0602T204921Z_YQLszn,a9a,1,0.001,0.2,16,16,4096,1,1,512,0.3622979991578748,0.3493113354714784
0602T204917Z_AECkVl,a9a,0,0.001,0.5,4,16,4096,1,1,512,0.3963552310045258,0.3963552310045258
0602T205210Z_LxJLLh,a9a,1,0.001,0.5,512,128,4096,1,1,512,0.39096416235662906,0.3879292215873345
0603T121602Z_4Oy3dO,a9a,0,0.001,20.0,2048,128,4096,1,1,512,8.478700484325866,1.1451013886529906
0602T204941Z_wQh1V3,a9a,0,0.001,0.01,64,512,4096,1,1,512,0.4616029408629263,0.4616029408629263
0602T204916Z_0aAFlp,a9a,2,0.001,0.1,8,64,4096,1,1,512,0.3370676354817378,0.3370676354817378
0602T205134Z_dQndGt,a9a,0,0.001,0.02,1024,16,4096,1,1,512,0.3980512956631229,0.3980512956631229
0602T224354Z_s0nITO,a9a,4,0.001,0.5,8,32,4096,1,1,512,0.33975744234088834,0.33975744234088834
0602T204834Z_j5BYgp,a9a,0,0.001,0.002,16,256,4096,1,1,512,0.6993454660461997,0.6993454660461997
0603T121520Z_cANiuf,a9a,4,0.001,0.0001,64,512,4096,1,1,512,1.1436198294905888,1.1436198294905888
0602T205342Z_zfKzgT,a9a,1,0.001,5.0,1,32,4096,1,1,512,6.220391452915816,1.1451013886529824
0603T120702Z_hZDB3B,a9a,0,0.001,20.0,32,4,4096,1,1,512,6.816355985145084,1.145101388652982
0602T204842Z_Dby2Io,a9a,1,0.001,0.002,8,8,4096,1,1,512,0.3455395546638648,0.3455395546638648
0602T205240Z_PKxN1P,a9a,1,0.001,10.0,1,128,4096,1,1,512,8.33977835988874,1.1451013886529824
0602T204741Z_IaOulY,a9a,0,0.001,10.0,2,128,4096,1,1,512,4.6636282724731455,1.1451013886529824
0603T134446Z_AqRcUS,a9a,-1,0.001,0.0005,2,512,4096,1,1,512,0.42921344716055054,0.4252078732071033
0602T212815Z_ooQ7t4,a9a,1,0.001,0.001,8192,4,4096,1,1,512,0.3418780374641471,0.3418780374641471
0602T205411Z_4pVTZO,a9a,2,0.001,0.2,1024,32,4096,1,1,512,0.3355231141236641,0.3353148457880917
0602T213145Z_22LC5V,a9a,1,0.001,1.0,2048,16,4096,1,1,512,0.4687117781592282,0.4565029719916962
0602T204729Z_hjUJ7G,a9a,1,0.001,0.02,32,16,4096,1,1,512,0.3365674458169754,0.336484705940524
0602T204831Z_Fgrnmv,a9a,0,0.001,0.2,256,16,4096,1,1,512,0.3390399165495237,0.3390399165495237
0602T204742Z_OT37Jv,a9a,0,0.001,0.002,8,4,4096,1,1,512,0.6984684002898329,0.6984684002898329
0602T204908Z_KEGR1B,a9a,0,0.001,0.002,32,256,4096,1,1,512,0.7001860886521515,0.7001860886521515
0602T204758Z_2AaMRa,a9a,-1,0.001,0.5,64,16,4096,1,1,512,0.985631259122206,0.9459073057145324
0602T204753Z_UE3y81,a9a,3,0.001,0.002,64,4,4096,1,1,512,0.8436099367894431,0.8436099367894431
0602T204808Z_OfOHjJ,a9a,2,0.001,0.5,16,32,4096,1,1,512,0.4202333628569216,0.3792757306852058
0602T224352Z_MIoh3w,a9a,4,0.001,1.0,128,16,4096,1,1,512,0.33427973248048104,0.334215798439476
0602T204746Z_AAa2Y0,a9a,3,0.001,5.0,128,128,4096,1,1,512,0.6702805024915924,0.6702805024915924
0602T204806Z_hXeCl2,a9a,3,0.001,0.1,256,32,4096,1,1,512,0.6354445394029545,0.6354445394029545
0602T224243Z_0zgj4D,a9a,4,0.001,0.05,64,64,4096,1,1,512,0.4494947254149973,0.4494947254149973
0602T204955Z_hcIcOQ,a9a,1,0.001,5.0,32,1,4096,1,1,512,1.1827847778705516,0.8670555491499636
0602T204737Z_ryhHad,a9a,2,0.001,0.001,2,128,4096,1,1,512,0.5297761037777318,0.5297761037777318
0602T204739Z_1YVYmr,a9a,3,0.001,0.5,64,1,4096,1,1,512,0.3370474480402139,0.3358502728524023
0602T205305Z_uDcN1w,a9a,2,0.001,0.01,4,16,4096,1,1,512,0.35049728529345336,0.35049728529345336
0602T204928Z_E56n1z,a9a,-1,0.001,0.001,128,2,4096,1,1,512,0.33531558125286465,0.33514704540522483
0602T224124Z_wmDmxP,a9a,4,0.001,5.0,1,8,4096,1,1,512,4.674540817085844,1.1451013886529824
0602T224339Z_l4mA0C,a9a,4,0.001,0.1,512,16,4096,1,1,512,0.33579213768758776,0.33579213768758776
0602T205116Z_aNouDu,a9a,-1,0.001,1.0,256,4,4096,1,1,512,0.5766709315816685,0.5262789492865284
0603T120702Z_JfYKTa,a9a,0,0.001,10.0,64,1,4096,1,1,512,0.7794969858354868,0.6341910159688283
0602T204953Z_nB7lWc,a9a,0,0.001,10.0,128,64,4096,1,1,512,4.208564539533409,1.1451013886529835
0602T204805Z_eZ8dJf,a9a,3,0.001,1.0,256,128,4096,1,1,512,0.4945200219522237,0.4945200219522237
0602T204814Z_IACfNJ,a9a,1,0.001,0.1,128,1,4096,1,1,512,0.34016184558414553,0.3387311473920594
0602T224339Z_gMSuPH,a9a,4,0.001,0.005,1024,128,4096,1,1,512,0.8278422400810049,0.8278422400810049
0603T132117Z_IIvxir,a9a,-1,0.001,0.001,2048,32,4096,1,1,512,0.33355386631383993,0.33355386631383993
0603T134430Z_vvBOoX,a9a,-1,0.001,0.0001,512,2,4096,1,1,512,0.3741398103549519,0.3741398103549519
0602T204742Z_uD13qj,a9a,-1,0.001,0.02,64,16,4096,1,1,512,0.33894535301393025,0.33777509557441504
0602T205312Z_KHvNeK,a9a,0,0.001,0.001,2,128,4096,1,1,512,0.7779474680175846,0.7779474680175846
0602T204925Z_08kQ1r,a9a,0,0.001,0.05,1024,256,4096,1,1,512,0.3598053651939922,0.3598053651939922
0603T121429Z_fmvnNS,a9a,4,0.001,0.0002,64,32,4096,1,1,512,0.8422792809590555,0.8422792809590555
0602T204941Z_dkphnv,a9a,-1,0.001,2.0,256,1,4096,1,1,512,0.36236184247367503,0.3444545814159493
0602T204908Z_daYh2D,a9a,1,0.001,0.1,64,512,4096,1,1,512,0.3382620187078608,0.3382620187078608
0602T204947Z_tJ92VR,a9a,2,0.001,0.5,32,4,4096,1,1,512,0.3554591224640773,0.3495516047277132
0602T204854Z_lih7zf,a9a,0,0.001,0.2,8,64,4096,1,1,512,0.3430964189870992,0.3430964189870992
0602T212952Z_GuoKXt,a9a,0,0.001,0.002,2048,256,4096,1,1,512,0.7000162375431932,0.7000162375431932
0602T205455Z_TWxA6k,a9a,2,0.001,10.0,1,4,4096,1,1,512,21.17156339251623,1.1451013886529824
0602T205333Z_GILQge,a9a,-1,0.001,0.2,1024,4,4096,1,1,512,0.33876987002572,0.3378509512741649
0602T204755Z_qZBIdF,a9a,0,0.001,0.001,16,8,4096,1,1,512,0.7794695921307626,0.7794695921307626
0602T204756Z_pZn9TV,a9a,-1,0.001,0.2,4,8,4096,1,1,512,2.005976468327604,1.1451013886529824
0602T224123Z_b1vWSp,a9a,4,0.001,0.05,64,2,4096,1,1,512,0.3398129231325015,0.3377399264661373
0602T204743Z_qxlTQi,a9a,3,0.001,0.005,32,64,4096,1,1,512,1.0383945846168916,1.0383945846168916
0602T204829Z_Yku035,a9a,3,0.001,1.0,2,4,4096,1,1,512,0.38098765885463176,0.37847139625469695
0602T205502Z_qNAA0t,a9a,2,0.001,0.05,2,4,4096,1,1,512,0.4713911764177503,0.44734759328233614
0602T224123Z_0oXOAI,a9a,4,0.001,0.02,16,2,4096,1,1,512,0.3548627456290903,0.3456537733223724
0603T120704Z_uAO8sQ,a9a,0,0.001,50.0,64,64,4096,1,1,512,18.953975595915228,1.145101388652982
0603T134430Z_V32sZu,a9a,-1,0.001,0.0001,16,2,4096,1,1,512,0.3761603683114502,0.3761603683114502
0602T205131Z_EIGQB0,a9a,-1,0.001,0.002,1,64,4096,1,1,512,0.6811684606657364,0.6051872765893689
0602T224203Z_Cpbihn,a9a,4,0.001,1.0,8192,32,4096,1,1,512,0.33345389951398663,0.33345389951398663
0603T120706Z_bo6bMP,a9a,0,0.001,50.0,256,32,4096,1,1,512,18.503379186462574,1.1451013886529842
0602T205436Z_EepC88,a9a,2,0.001,2.0,2,8,4096,1,1,512,2.291416249377518,1.1451013886529824
0603T121902Z_dE4PA6,a9a,4,0.001,0.0002,8,1,4096,1,1,512,0.3621942049809485,0.3621942049809485
0602T204857Z_XmVzug,a9a,1,0.001,10.0,32,2,4096,1,1,512,1.4788812619035556,1.145101388652982
0602T224157Z_ia78xK,a9a,4,0.001,0.02,32,8,4096,1,1,512,0.3428041428613004,0.3414860008475573
0602T224340Z_YSqf4g,a9a,4,0.001,0.01,8,32,4096,1,1,512,0.5073192622696889,0.4871441737743533
0602T204851Z_Y1zYJ4,a9a,2,0.001,2.0,32,32,4096,1,1,512,0.9162213716565464,0.8038590346010355
0602T215702Z_iftTPB,a9a,1,0.001,0.01,8192,64,4096,1,1,512,0.34546550668170833,0.34546550668170833
0602T205228Z_QCMIYy,a9a,1,0.001,0.002,1,128,4096,1,1,512,0.4400071421174797,0.4304861751716677
0602T220636Z_ZZr2Wl,a9a,0,0.001,5.0,8192,2,4096,1,1,512,0.6175102304700297,0.5932654649072123
0602T204904Z_x7ENWQ,a9a,0,0.001,0.05,8,32,4096,1,1,512,0.3599095257709939,0.3599095257709939
0602T224352Z_EU6RkW,a9a,4,0.001,0.02,128,64,4096,1,1,512,0.5429050016844187,0.5429050016844187
0603T120730Z_BCUdrG,a9a,1,0.001,0.0001,4096,8,4096,1,1,512,0.4870573691836668,0.4867544460645904
0602T204732Z_9I0G7b,a9a,2,0.001,0.1,2,2,4096,1,1,512,0.9418393099891345,0.6630029312569092
0602T204832Z_2hA9wc,a9a,3,0.001,0.005,256,1,4096,1,1,512,0.5623795618529221,0.5623795618529221
0602T204933Z_T3qmKQ,a9a,-1,0.001,1.0,16,512,4096,1,1,512,7.782928577448644,1.1451013886529824
0602T204927Z_DaoVqf,a9a,-1,0.001,2.0,128,8,4096,1,1,512,1.6495704675841272,1.1451013886529835
0602T204750Z_30pP6W,a9a,2,0.001,0.5,32,256,4096,1,1,512,0.3917264269224533,0.3863513622497787
0603T121918Z_aUTk1B,a9a,4,0.001,0.0001,128,4,4096,1,1,512,0.4910146483573592,0.4910146483573592
0602T213759Z_SiQpHB,a9a,1,0.001,5.0,2048,64,4096,1,1,512,2.368910506800467,1.1451013886529906
0602T205343Z_kiVs2g,a9a,0,0.001,0.002,1,64,4096,1,1,512,0.6967947698880743,0.6967947698880743
0602T213229Z_ee2ejw,a9a,3,0.001,0.2,2048,256,4096,1,1,512,0.8016207933139727,0.8016207933139727
0602T213624Z_6gXcqZ,a9a,1,0.001,0.05,4096,1,4096,1,1,512,0.33343101890091537,0.33343101890091537
0602T224240Z_uXuBXz,a9a,4,0.001,2.0,4,128,4096,1,1,512,0.3765362732247139,0.3628194738481655
0602T204739Z_qaV25n,a9a,3,0.001,0.1,16,64,4096,1,1,512,0.730605110212149,0.730605110212149
0602T224350Z_morUsS,a9a,4,0.001,0.1,2,256,4096,1,1,512,0.6454308172400041,0.6454308172400041
0603T121241Z_eneV7c,a9a,3,0.001,10.0,32,64,4096,1,1,512,1.3066760825047694,1.1451013886529824
0602T224311Z_o2KatO,a9a,4,0.001,2.0,64,256,4096,1,1,512,0.4074130675396019,0.4074130675396019
0602T205133Z_smfKtx,a9a,1,0.001,0.001,1024,8,4096,1,1,512,0.3637471138997664,0.3637471138997664
0602T224122Z_Glb2DX,a9a,4,0.001,0.1,4096,1,4096,1,1,512,0.3337103625668454,0.3334747292631993
0603T120907Z_HNCD1X,a9a,0,0.001,20.0,512,256,4096,1,1,512,9.396525501890267,1.1451013886529855
0602T224254Z_V5qk6c,a9a,4,0.001,0.5,256,64,4096,1,1,512,0.3519081788762504,0.3519081788762504
0602T205310Z_lJQ5kM,a9a,1,0.001,5.0,1024,32,4096,1,1,512,2.068345439755412,1.1451013886529833
0602T204727Z_g8zA3N,a9a,3,0.001,0.2,16,16,4096,1,1,512,0.4367270927995063,0.4367270927995063
0602T204735Z_i02bvL,a9a,3,0.001,0.2,32,16,4096,1,1,512,0.4362049299047793,0.4362049299047793
0602T204830Z_00FQws,a9a,2,0.001,10.0,256,128,4096,1,1,512,4.571083006580118,1.1451013886529842
0602T204822Z_v2psT8,a9a,1,0.001,0.001,4,4,4096,1,1,512,0.374942323669546,0.374942323669546
0602T204949Z_CjPCZV,a9a,1,0.001,0.05,1,256,4096,1,1,512,0.3852427858775133,0.3708897008308185
0603T121733Z_hv7yCs,a9a,3,0.001,50.0,128,8,4096,1,1,512,5.919725525757308,1.1451013886529824
0603T121741Z_6BH0Dg,a9a,1,0.001,0.0001,512,128,4096,1,1,512,0.8593956014431876,0.8257618952330679
0602T224254Z_lEaCCn,a9a,4,0.001,0.005,64,128,4096,1,1,512,0.8273931960344679,0.8273931960344679
0602T204812Z_eGuLAG,a9a,3,0.001,0.001,512,128,4096,1,1,512,1.1321265838565502,1.1321265838565502
0603T120702Z_eplCXx,a9a,0,0.001,20.0,16,2,4096,1,1,512,3.19761860056674,1.1451013886529824
0602T224355Z_IwOFt6,a9a,4,0.001,0.02,2,512,4096,1,1,512,0.943913440758658,0.943913440758658
0603T121732Z_lyWxJk,a9a,3,0.001,10.0,8192,16,4096,1,1,512,1.786177469599893,1.1451013886529824
0602T224415Z_SijCmz,a9a,4,0.001,2.0,128,128,4096,1,1,512,0.34811389137371074,0.34811389137371074
0602T205228Z_qTZbLn,a9a,0,0.001,0.2,1024,32,4096,1,1,512,0.3394132455663113,0.3394132455663113
0602T205032Z_aOs5bz,a9a,-1,0.001,0.5,256,8,4096,1,1,512,0.5051652989026085,0.5051652989026085
0602T205152Z_Ktv80x,a9a,1,0.001,0.02,512,1,4096,1,1,512,0.3340604852300053,0.33377348576427984
0602T212815Z_vWxllO,a9a,3,0.001,0.5,2048,64,4096,1,1,512,0.4947597381437877,0.4947597381437877
0602T204740Z_ZeEifL,a9a,3,0.001,10.0,64,32,4096,1,1,512,1.7333153060449225,1.1451013886529824
0603T131206Z_ProLvI,a9a,-1,0.001,1.0,4096,8,4096,1,1,512,0.8034887910469948,0.7844796659303255
0603T132114Z_2SfhjK,a9a,-1,0.001,0.0002,2048,32,4096,1,1,512,0.3500947407381849,0.3500947407381849
0603T134443Z_VqhsZE,a9a,-1,0.001,0.0005,2,64,4096,1,1,512,0.3833118226790745,0.3833118226790745
0602T204728Z_pA5565,a9a,0,0.001,0.01,8,8,4096,1,1,512,0.4608524703126513,0.4608524703126513
0603T133053Z_qr4VBp,a9a,-1,0.001,0.2,4096,16,4096,1,1,512,0.44209221340182897,0.4324884112971706
0603T120910Z_SIRkah,a9a,0,0.001,20.0,8,16,4096,1,1,512,6.124712908160183,1.1451013886529826
0603T121921Z_8MDf5e,a9a,4,0.001,0.0001,128,512,4096,1,1,512,1.1436189548898774,1.1436189548898774
0602T204847Z_Fq6qbl,a9a,1,0.001,1.0,32,2,4096,1,1,512,0.5074023928702797,0.4529456155002859
0602T205035Z_S02mhl,a9a,2,0.001,5.0,128,1,4096,1,1,512,0.5960690219601043,0.4193498797097617
0602T204742Z_7aQE2Q,a9a,3,0.001,0.1,32,128,4096,1,1,512,0.8024075901930383,0.8024075901930383
0602T204833Z_SCVenJ,a9a,1,0.001,10.0,8,32,4096,1,1,512,3.8553913328810503,1.1451013886529826
0602T224248Z_B5ajkC,a9a,4,0.001,0.05,16,256,4096,1,1,512,0.8244134918953312,0.8189900439742168
0602T205036Z_iGnQeT,a9a,1,0.001,1.0,4,256,4096,1,1,512,0.7977616807135366,0.6927503928618131
0602T224220Z_7suVGk,a9a,4,0.001,5.0,1024,2,4096,1,1,512,1.05009420792536,0.4552610808808268
0602T204801Z_mLH9e9,a9a,1,0.001,0.02,256,4,4096,1,1,512,0.3339484114519076,0.3337399198324049
0603T134435Z_Qtkm5A,a9a,-1,0.001,0.0002,512,16,4096,1,1,512,0.3507289186351003,0.3507289186351003
0603T120835Z_NvecRs,a9a,1,0.001,0.0001,64,128,4096,1,1,512,0.8581246999640861,0.8258484113824149
0602T205101Z_VFeiej,a9a,0,0.001,0.05,512,4,4096,1,1,512,0.359313485041351,0.359313485041351
0603T120756Z_aG6Nwr,a9a,0,0.001,20.0,256,256,4096,1,1,512,8.87365688859908,1.1451013886529842
0602T224454Z_waQkJ6,a9a,4,0.001,5.0,2048,128,4096,1,1,512,0.4895385598428559,0.4895385598428559
0602T204753Z_YSvApp,a9a,2,0.001,0.005,32,128,4096,1,1,512,0.41825238129269415,0.4174033384390439
0602T212815Z_M8tnBj,a9a,1,0.001,0.5,4096,8,4096,1,1,512,0.35264994193972016,0.3511190217586237
0603T121309Z_2bX0er,a9a,4,0.001,0.0001,8,4,4096,1,1,512,0.4848699413512556,0.4848699413512556
0603T121817Z_uKaFZS,a9a,4,0.001,0.0001,512,1,4096,1,1,512,0.37413981658821416,0.37413981658821416
0603T121740Z_IJyoAp,a9a,1,0.001,0.0001,8,512,4096,1,1,512,0.8292261112700383,0.8292261112700383
0602T205233Z_3aN1sb,a9a,-1,0.001,10.0,512,64,4096,1,1,512,17.629976440526754,1.1451013886529855
0602T205041Z_jrNwpJ,a9a,1,0.001,0.01,8,2,4096,1,1,512,0.35954896104513656,0.3507968300040619
0602T204746Z_uFHPlD,a9a,1,0.001,0.2,8,128,4096,1,1,512,0.3472082528750269,0.3472082528750269
